stop_id,station_name,stop_country,stop_timezone,station_lat,station_long,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29
Krosnowice Kłodzkie,Krosnowice Kłodzkie,PL,CET,50.39275,16.63613,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krostkowo,Krostkowo,PL,CET,53.10811,17.20835,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krotoszyn,Krotoszyn,PL,CET,51.69619,17.43464,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krusze,Krusze,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kruszwica,Kruszwica,PL,CET,52.67429,18.33159,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kruszyna,Kruszyna,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krynica-Zdrój,Krynica-Zdrój,PL,CET,49.42152,20.95942,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krynka Łukowska,Krynka Łukowska,PL,CET,52.0067,22.3758,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzak,Krzak,PL,CET,50.79801,23.1019,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzcięcice,Krzcięcice,PL,CET,50.58559,20.17676,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzemienica,Krzemienica,PL,CET,50.07017,22.18803,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzemionki,Krzemionki,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzepice,Krzepice,PL,CET,50.9697,18.6968,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzepów,Krzepów,PL,CET,51.64445,16.13451,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzeszowice,Krzeszowice,PL,CET,50.13576,19.63399,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzewie,Krzewie,PL,CET,52.23545,19.16679,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzewina Zgorzelecka,Krzewina Zgorzelecka,PL,CET,51.0157,14.93982,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzycko Wielkie,Krzycko Wielkie,PL,CET,51.90865,16.45382,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzymosze,Krzymosze,PL,CET,52.16143,22.46316,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzywda,Krzywda,PL,CET,51.79472,22.20522,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzywin Gryfiński,Krzywin Gryfiński,PL,CET,53.08772,14.45422,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzywizna,Krzywizna,PL,CET,51.02976,18.19184,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzyz,Krzyz,PL,CET,52.87742,16.01783,1.0,,,Krzyz,Krzyz,,,"44,46 €",,,,,,,,,,,,,,,,
Krzyż,Krzyż,PL,CET,52.87742,16.01857,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzyżanowice,Krzyżanowice,PL,CET,49.98313,18.26836,1.0,,,,,,,,,,,,,,,,,,,,,,,
Krzyżowa,Krzyżowa,PL,CET,50.79403,16.52986,1.0,,,,,,,,,,,,,,,,,,,,,,,
Książki,Książki,PL,CET,53.32984,19.06773,1.0,,,,,,,,,,,,,,,,,,,,,,,
Książno,Książno,PL,CET,52.24565,17.4932,1.0,,,,,,,,,,,,,,,,,,,,,,,
Księginice,Księginice,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kubice,Kubice,PL,CET,52.69828,20.67886,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kudowa-Zdrój,Kudowa-Zdrój,PL,CET,50.44272,16.24266,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuklinów,Kuklinów,PL,CET,51.71943,17.31994,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuleje,Kuleje,PL,CET,50.83818,18.79258,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kulesze Kościelne,Kulesze Kościelne,PL,CET,53.01498,22.50508,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kulice Tczewskie,Kulice Tczewskie,PL,CET,53.8788,18.6906,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kulin Kłodzki,Kulin Kłodzki,PL,CET,50.41989,16.33135,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kundzin,Kundzin,PL,CET,53.4395,23.59503,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kunice,Kunice,PL,CET,51.22407,16.24701,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kunów,Kunów,PL,CET,50.96144,21.28042,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kunowice,Kunowice,PL,CET,52.35096,14.6345,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kupienino,Kupienino,PL,CET,52.25967,15.61117,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuriany,Kuriany,PL,CET,53.111,23.3222,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kurów Suski,Kurów Suski,PL,CET,49.72033,19.43591,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kurpie,Kurpie,PL,CET,51.46044,18.44114,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kusięta Nowe,Kusięta Nowe,PL,CET,50.77747,19.2736,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kutno,Kutno,PL,CET,52.22748,19.34841,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kutno Azory,Kutno Azory,PL,CET,52.23997,19.30408,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuźnia Raciborska,Kuźnia Raciborska,PL,CET,50.20056,18.2988,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuźnica (Hel),Kuźnica (Hel),PL,CET,54.73595,18.57724,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kuźnica Białostocka,Kuźnica Białostocka,PL,CET,53.51103,23.64237,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kwiatki,Kwiatki,PL,CET,53.58972,18.41583,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kwidzyn,Kwidzyn,PL,CET,53.73127,18.93373,1.0,,,,,,,,,,,,,,,,,,,,,,,
Kwieciszowice,Kwieciszowice,PL,CET,50.91815,15.49261,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lachowice,Lachowice,PL,CET,49.71513,19.47379,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lachowice Centrum,Lachowice Centrum,PL,CET,49.7126,19.47349,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łąck,Łąck,PL,CET,52.46574,19.61119,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łączna,Łączna,PL,CET,51.00264,20.79418,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ładzin,Ładzin,PL,CET,49.5988,21.86489,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łąg,Łąg,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łąg Południowy,Łąg Południowy,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łagiewniki,Łagiewniki,PL,CET,50.02389,19.93999,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łąkociny,Łąkociny,PL,CET,51.65702,17.66853,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laliki,Laliki,PL,CET,49.52305,19.00586,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łambinowice,Łambinowice,PL,CET,50.53845,17.55963,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łańcut,Łańcut,PL,CET,50.06824,22.2298,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łankiejmy,Łankiejmy,PL,CET,54.15035,21.07265,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łapy,Łapy,PL,CET,52.99041,22.88358,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łapy Osse,Łapy Osse,PL,CET,52.97388,22.83984,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lasek,Lasek,PL,CET,49.49892,19.97969,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łask,Łask,PL,CET,51.59064,19.13279,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łaskarzew,Łaskarzew,PL,CET,51.78914,21.59133,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laski,Laski,PL,CET,52.29313,20.84693,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laski Lubuskie,Laski Lubuskie,PL,CET,52.45951,14.71266,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laski Odrzańskie,Laski Odrzańskie,PL,CET,52.03657,15.30194,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laski Tucholskie,Laski Tucholskie,PL,CET,53.66643,18.20797,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laskowice Oleskie,Laskowice Oleskie,PL,CET,50.84624,18.11922,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laskowice Pomorskie,Laskowice Pomorskie,PL,CET,53.49107,18.45603,1.0,,,,,,,,,,,,,,,,,,,,,,,
Laskownica,Laskownica,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lasocice,Lasocice,PL,CET,51.82494,16.48699,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lasów,Lasów,PL,CET,51.22863,15.03079,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ławica,Ławica,PL,CET,52.41245,16.83006,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łążek,Łążek,PL,CET,53.64046,18.21572,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łaziska Górne,Łaziska Górne,PL,CET,50.1494,18.84028,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łaziska Górne Brada,Łaziska Górne Brada,PL,CET,50.15776,18.82142,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łaziska Średnie,Łaziska Średnie,PL,CET,50.14156,18.86763,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łaznów,Łaznów,PL,CET,51.63125,19.75506,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łazy,Łazy,PL,CET,50.42712,19.39484,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łeba,Łeba,PL,CET,54.75691,17.5532,1.0,,,Łeba,Łeba,,,"44,46 €",,,,,,,,,,,,,,,,
Łeba,Łeba,PL,CET,54.75691,17.5532,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lębork,Lębork,PL,CET,54.53414,17.74976,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lębork Mosty,Lębork Mosty,PL,CET,54.55033,17.79328,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lębork Nowy Świat,Lębork Nowy Świat,PL,CET,54.54516,17.73485,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łęczyca,Łęczyca,PL,CET,52.05959,19.19969,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lednogóra,Lednogóra,PL,CET,52.49104,17.36299,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lędziechowo,Lędziechowo,PL,CET,54.64515,17.68202,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łęgajny,Łęgajny,PL,CET,53.82045,20.63571,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legionowo,Legionowo,PL,CET,52.40445,20.94997,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legionowo Piaski,Legionowo Piaski,PL,CET,52.41253,20.94259,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legionowo Przystanek,Legionowo Przystanek,PL,CET,52.41136,20.91307,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legnica,Legnica,PL,CET,51.20701,16.15532,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legnica Piekary,Legnica Piekary,PL,CET,51.20701,16.15532,1.0,,,,,,,,,,,,,,,,,,,,,,,
Legnica Strefa,Legnica Strefa,PL,CET,51.16528,16.18537,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łęgowo Sulechowskie,Łęgowo Sulechowskie,PL,CET,52.13252,15.67478,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łęka Opatowska,Łęka Opatowska,PL,CET,51.212,18.10614,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leluchów,Leluchów,PL,CET,49.29921,20.93395,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leńcze,Leńcze,PL,CET,49.892,19.73108,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leokadia,Leokadia,PL,CET,51.7671,21.6328,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leopoldów,Leopoldów,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leosia,Leosia,PL,CET,53.48678,18.38889,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lesięcin,Lesięcin,PL,CET,53.58475,15.57581,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lesiów,Lesiów,PL,CET,51.47757,21.1951,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lesko Łukawica,Lesko Łukawica,PL,CET,49.5052,22.3349,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leśnice,Leśnice,PL,CET,54.5142,17.6685,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leśniczówka,Leśniczówka,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leszczydół,Leszczydół,PL,CET,52.64633,21.45089,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leszczyny,Leszczyny,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leszno,Leszno,PL,CET,51.84678,16.56711,1.0,,,Leszno,Leszno,,,"44,46 €",,,,,,,,,,,,,,,,
Leszno,Leszno,PL,CET,51.84678,16.56711,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leszno Górne,Leszno Górne,PL,CET,51.47701,15.61526,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leszno Grzybowo,Leszno Grzybowo,PL,CET,51.86021,16.61187,1.0,,,,,,,,,,,,,,,,,,,,,,,
Letnica,Letnica,PL,CET,54.38805,18.65018,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łętownia,Łętownia,PL,CET,49.69744,19.87113,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lewickie,Lewickie,PL,CET,53.04979,23.13181,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lewin Brzeski,Lewin Brzeski,PL,CET,50.74829,17.6188,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lewin Kłodzki,Lewin Kłodzki,PL,CET,50.40549,16.27477,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lewki,Lewki,PL,CET,52.73027,23.21121,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leżajsk,Leżajsk,PL,CET,50.26216,22.42049,1.0,,,,,,,,,,,,,,,,,,,,,,,
Leźno,Leźno,PL,CET,54.34635,18.43257,1.0,,,,,,,,,,,,,,,,,,,,,,,
Libiąż,Libiąż,PL,CET,50.10379,19.31568,1.0,,,,,,,,,,,,,,,,,,,,,,,
Libusza,Libusza,PL,CET,49.69389,21.23752,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ligota Toszecka,Ligota Toszecka,PL,CET,50.45653,18.46291,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ligowiec,Ligowiec,PL,CET,52.43485,17.03625,1.0,,,,,,,,,,,,,,,,,,,,,,,
Limanowa,Limanowa,PL,CET,49.71202,20.42201,1.0,,,,,,,,,,,,,,,,,,,,,,,
Linowo,Linowo,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipa,Lipa,PL,CET,50.69,22.06777,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipce Reymontowskie,Lipce Reymontowskie,PL,CET,51.8978,19.94169,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipie Góry,Lipie Góry,PL,CET,52.92732,15.56206,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipienica,Lipienica,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipinki,Lipinki,PL,CET,49.6719,21.29116,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipinki Łużyckie,Lipinki Łużyckie,PL,CET,51.63962,14.99963,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipińskie Małe,Lipińskie Małe,PL,CET,53.73758,22.40547,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipka Krajeńska,Lipka Krajeńska,PL,CET,53.49751,17.25719,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipki,Lipki,PL,CET,50.9111,17.39194,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipno,Lipno,PL,CET,52.84415,19.17841,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipno Nowe,Lipno Nowe,PL,CET,51.91941,16.57092,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipowa Śląska,Lipowa Śląska,PL,CET,50.73695,17.42722,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipowa Tucholska,Lipowa Tucholska,PL,CET,53.75259,18.10562,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipowe Pole,Lipowe Pole,PL,CET,51.15492,20.90105,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipuska Huta,Lipuska Huta,PL,CET,54.07621,17.80051,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lipusz,Lipusz,PL,CET,54.09705,17.78047,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lisewo,Lisewo,PL,CET,53.29545,18.68755,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lisie Pole,Lisie Pole,PL,CET,53.02248,14.45043,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lisów,Lisów,PL,CET,50.7209,18.79148,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lisowice,Lisowice,PL,CET,51.7774,19.80735,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lisowo,Lisowo,PL,CET,51.91944,19.14514,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lizawice,Lizawice,PL,CET,50.97188,17.21513,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lniano,Lniano,PL,CET,53.52722,18.21953,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łobez,Łobez,PL,CET,53.63918,15.62129,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łochów,Łochów,PL,CET,52.5342,21.68783,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łodygowice,Łodygowice,PL,CET,49.72508,19.14098,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łodygowice Górne,Łodygowice Górne,PL,CET,49.73528,19.12441,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Andrzejów,Łódź Andrzejów,PL,CET,51.74089,19.61767,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Andrzejów Szosa,Łódź Andrzejów Szosa,PL,CET,51.74161,19.61299,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Arturówek,Łódź Arturówek,PL,CET,51.81571,19.45641,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Chojny,Łódź Chojny,PL,CET,51.72638,19.48453,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Dąbrowa,Łódź Dąbrowa,PL,CET,51.73539,19.51047,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Fabryczna,Łódź Fabryczna,PL,CET,51.76958,19.4695,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Kaliska,Łódź Kaliska,PL,CET,51.75791,19.43086,1.0,,,Łódź,Łódź,,,"44,46 €",,,,,,,,,,,,,,,,
Łódź Kaliska,Łódź Kaliska,PL,CET,51.75791,19.43086,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Lublinek,Łódź Lublinek,PL,CET,51.71985,19.35818,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Marysin,Łódź Marysin,PL,CET,51.80018,19.48584,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Niciarniana,Łódź Niciarniana,PL,CET,51.76683,19.50729,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Olechów Wiadukt,Łódź Olechów Wiadukt,PL,CET,51.7237,19.5451,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Olechów Wschód,Łódź Olechów Wschód,PL,CET,51.72969,19.59478,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Olechów Zachód,Łódź Olechów Zachód,PL,CET,51.7249,19.559,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Pabianicka,Łódź Pabianicka,PL,CET,51.72627,19.4454,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Radogoszcz Wschód,Łódź Radogoszcz Wschód,PL,CET,51.8265,19.4438,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Radogoszcz Zachód,Łódź Radogoszcz Zachód,PL,CET,51.82195,19.41589,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Retkinia,Łódź Retkinia,PL,CET,51.74012,19.40578,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Stoki,Łódź Stoki,PL,CET,51.77668,19.51022,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Warszawska,Łódź Warszawska,PL,CET,51.80715,19.47203,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Widzew,Łódź Widzew,PL,CET,51.76278,19.5431,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Żabieniec,Łódź Żabieniec,PL,CET,51.79355,19.40743,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łódź Zarzew,Łódź Zarzew,PL,CET,51.7509,19.5132,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łomnica-Zdrój,Łomnica-Zdrój,PL,CET,49.43882,20.74419,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łopatki,Łopatki,PL,CET,52.545,19.04472,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łopuchowo,Łopuchowo,PL,CET,52.61485,17.08742,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łopuchowo Osiedle,Łopuchowo Osiedle,PL,CET,52.61872,17.10917,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łosiów,Łosiów,PL,CET,50.79042,17.56701,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łososina Górna,Łososina Górna,PL,CET,49.74408,20.40191,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łososiowice,Łososiowice,PL,CET,51.29744,16.67456,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lotyń,Lotyń,PL,CET,53.5995,16.7794,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łowczów,Łowczów,PL,CET,49.92061,20.98227,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łowczówek Pleśna,Łowczówek Pleśna,PL,CET,49.92793,20.94958,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łowicz Główny,Łowicz Główny,PL,CET,52.10587,19.95457,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łowicz Przedmieście,Łowicz Przedmieście,PL,CET,52.09304,19.94682,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łoźnica,Łoźnica,PL,CET,53.6897,14.866,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubachów,Lubachów,PL,CET,50.76805,16.43331,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubaczów,Lubaczów,PL,CET,50.16543,23.12454,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubajny,Lubajny,PL,CET,53.70494,20.0081,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubań Śląski,Lubań Śląski,PL,CET,51.11213,15.29512,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubania-Lipiny,Lubania-Lipiny,PL,CET,53.39806,18.11638,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubanice,Lubanice,PL,CET,51.6933,15.1211,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubanie,Lubanie,PL,CET,52.7484,18.92006,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubartów,Lubartów,PL,CET,51.45987,22.60946,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubartów Lipowa,Lubartów Lipowa,PL,CET,51.4644,22.5992,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubartów Słowackiego,Lubartów Słowackiego,PL,CET,51.4731,22.6056,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubaszowa,Lubaszowa,PL,CET,49.85896,21.03688,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubawka,Lubawka,PL,CET,50.7034,15.99962,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łubiana,Łubiana,PL,CET,54.11465,17.86707,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubicz,Lubicz,PL,CET,53.03,18.76,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubiewo,Lubiewo,PL,CET,53.46644,18.02061,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubin,Lubin,PL,CET,51.39772,16.20958,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubin Stadion,Lubin Stadion,PL,CET,51.40865,16.19928,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin,Lublin,PL,CET,51.23124,22.5684,1.0,,,Lublin,Lublin,,,"44,46 €",,,,,,,,,,,,,,,,
Lublin AIRPORT,Lublin AIRPORT,PL,CET,51.23517,22.71526,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Główny,Lublin Główny,PL,CET,51.23153,22.56865,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Północny,Lublin Północny,PL,CET,51.24253,22.59904,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Ponikwoda,Lublin Ponikwoda,PL,CET,51.26614,22.60589,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Zachodni,Lublin Zachodni,PL,CET,51.2188,22.5079,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Zadębie,Lublin Zadębie,PL,CET,51.25787,22.61011,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lublin Zemborzyce,Lublin Zemborzyce,PL,CET,51.17091,22.50247,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubliniec,Lubliniec,PL,CET,50.67297,18.6899,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubnia,Lubnia,PL,CET,53.92822,17.75232,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubomino,Lubomino,PL,CET,54.06667,20.23885,1.0,,,,,,,,,,,,,,,,,,,,,,,
Luboń koło Poznania,Luboń koło Poznania,PL,CET,52.34411,16.8924,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łubowo,Łubowo,PL,CET,52.51184,17.45378,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubycza Królewska,Lubycza Królewska,PL,CET,50.34109,23.51857,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lubzina,Lubzina,PL,CET,50.06243,21.51936,1.0,,,,,,,,,,,,,,,,,,,,,,,
Luciążanka,Luciążanka,PL,CET,51.27786,19.64858,1.0,,,,,,,,,,,,,,,,,,,,,,,
Lucynów,Lucynów,PL,CET,52.55368,21.45725,1.0,,,,,,,,,,,,,,,,,,,,,,,
Łuczyce,Łuczyce,PL,CET,50.16281,20.07485,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ludwikowice Kłodzkie,Ludwikowice Kłodzkie,PL,CET,50.61952,16.48231,1.0,,,,,,,,,,,,,,,,,,,,,,,
