origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,trip_count_corridor,trip_count_origin,service_share,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Neu-Ulm,Altstädten (Allgäu),Train Longue Distance Nuit,1.6305540812361383,,,0,102.70559846536523,48.3934601,10.0059207,47.4883577,10.280886,Neu-Ulm,Altstädten (Allgäu),28.0,784.0,0.03571428571428571,28711.0,51389.0,,
Neu-Ulm,Fischen,Train Longue Distance Nuit,1.684353568060736,,,0,106.09432905396423,48.3934601,10.0059207,47.4561086,10.2717771,Neu-Ulm,Fischen,28.0,784.0,0.03571428571428571,28711.0,51389.0,,
Neu-Ulm,Ingolstadt Hbf,Train Longue Distance Nuit,1.7836065328732922,78.47954423199778,76.69593769912449,1,112.34609050600228,48.3935496,10.0057949,48.7446477,11.4375388,Neu-Ulm,Ingolstadt Hbf,73.0,784.0,0.09311224489795919,28711.0,51389.0,,120658.0
Neu-Ulm,Ingolstadt Nord,Train Longue Distance Nuit,1.7958243450377331,78.47954423199778,76.68371988696005,1,113.11566799179472,48.3935496,10.0057949,48.7741565,11.4319153,Neu-Ulm,Ingolstadt Nord,4.0,784.0,0.00510204081632653,28711.0,51389.0,,120658.0
Neu-Ulm,Langenwang (Schwab),Train Longue Distance Nuit,1.7194235012679948,,,0,108.30331955580719,48.3934601,10.0059207,47.4364373,10.2760441,Neu-Ulm,Langenwang (Schwab),28.0,784.0,0.03571428571428571,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 11,Train Longue Distance,1.8775693864297378,78.33672852444323,76.45915913801349,1,118.26463759320595,48.3935496,10.0057949,48.1398829,11.5574908,Neu-Ulm,München Hbf Gleis 11,1.0,784.0,0.0012755102040816326,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 12,Train Longue Distance,1.8775457639854358,78.33672852444323,76.4591827604578,1,118.26314965894659,48.3935496,10.0057949,48.1399368,11.5574908,Neu-Ulm,München Hbf Gleis 12,1.0,784.0,0.0012755102040816326,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 13,Train Longue Distance Nuit,1.8775371859054462,78.33672852444323,76.45919133853778,1,118.26260934148692,48.3935496,10.0057949,48.1400267,11.5575178,Neu-Ulm,München Hbf Gleis 13,3.0,784.0,0.003826530612244898,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 14,Train Longue Distance,1.8775135320882594,78.33672852444323,76.45921499235497,1,118.2611194311073,48.3935496,10.0057949,48.1400807,11.5575178,Neu-Ulm,München Hbf Gleis 14,2.0,784.0,0.002551020408163265,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 15,Train Longue Distance Nuit,1.8774791797835317,78.33672852444323,76.4592493446597,1,118.25895564270166,48.3935496,10.0057949,48.1401826,11.5575268,Neu-Ulm,München Hbf Gleis 15,10.0,784.0,0.012755102040816327,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 16,Train Longue Distance,1.8774759672270556,78.33672852444323,76.45925255721617,1,118.25875328968606,48.3935496,10.0057949,48.1402366,11.5575447,Neu-Ulm,München Hbf Gleis 16,27.0,784.0,0.03443877551020408,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 17,Train Longue Distance Nuit,1.877464808797335,78.33672852444323,76.45926371564589,1,118.25805044074924,48.3935496,10.0057949,48.1403325,11.5575717,Neu-Ulm,München Hbf Gleis 17,44.0,784.0,0.05612244897959184,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 18,Train Longue Distance,1.8774412251612487,78.33672852444323,76.45928729928198,1,118.25656495094789,48.3935496,10.0057949,48.1403864,11.5575717,Neu-Ulm,München Hbf Gleis 18,7.0,784.0,0.008928571428571428,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 19,Train Longue Distance,1.8774118329693457,78.33672852444323,76.45931669147389,1,118.2547135909137,48.3935496,10.0057949,48.1405003,11.5575896,Neu-Ulm,München Hbf Gleis 19,1.0,784.0,0.0012755102040816326,28711.0,51389.0,,
Neu-Ulm,München Hbf Gleis 20,Train Longue Distance,1.8774087635278807,78.33672852444323,76.45931976091535,1,118.25452025244903,48.3935496,10.0057949,48.1405543,11.5576076,Neu-Ulm,München Hbf Gleis 20,1.0,784.0,0.0012755102040816326,28711.0,51389.0,,
Neu-Ulm,Oberstdorf,Train Longue Distance Nuit,1.7634661540978667,,,0,111.07748514095908,48.3934601,10.0059207,47.4113789,10.2785683,Neu-Ulm,Oberstdorf,28.0,784.0,0.03571428571428571,28711.0,51389.0,,
Neu-Ulm,Pasing,Train Longue Distance Nuit,1.7641495611560627,71.94416617366015,70.18001661250409,1,111.12053169287368,48.3935496,10.0057949,48.1501865,11.4620269,Neu-Ulm,Pasing,6.0,784.0,0.007653061224489796,28711.0,51389.0,,35728.0
Neu-Ulm,Pasing Gleis 4,Train Longue Distance,1.7639833786232009,71.94416617366015,70.18018279503696,1,111.11006416119935,48.3935496,10.0057949,48.149779,11.4617214,Neu-Ulm,Pasing Gleis 4,1.0,784.0,0.0012755102040816326,28711.0,51389.0,,35728.0
Neu-Ulm,Pasing Gleis 9,Train Longue Distance Nuit,1.7641077384974972,71.94416617366015,70.18005843516265,1,111.11789736063852,48.3935496,10.0057949,48.1500966,11.461955,Neu-Ulm,Pasing Gleis 9,105.0,784.0,0.13392857142857142,28711.0,51389.0,,35728.0
Neu-Ulm,Weichering,Train Longue Distance Nuit,1.652215737777347,66.61221713135141,64.96000139357406,1,104.07002631502563,48.3935496,10.0057949,48.7206808,11.3306842,Neu-Ulm,Weichering,73.0,784.0,0.09311224489795919,28711.0,51389.0,,
Nice Ville,Paris Austerlitz,InterCity,30.75293899373022,180.36183599461722,149.608897000887,0,683.672113150376,43.70484,7.26197,48.84185,2.36646,Nice Ville,Paris Austerlitz,,,,12131450.0,357737.0,23798578.0,2103778.0
Nonnenhorn,Esslingen (N) Gleis 3,Train Longue Distance Nuit,0.11591455375793394,85.12953880351212,85.01362424975419,1,131.4223965509455,47.5752,9.6126293,48.7386467,9.3006623,Nonnenhorn,Esslingen (N) Gleis 3,4.0,81.0,0.04938271604938271,,,,92390.0
Nonnenhorn,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,0.1034856740466083,77.05150851608066,76.94802284203405,1,117.33069619796858,47.5752,9.6126293,48.6192303,9.8417176,Nonnenhorn,Geislingen (Steige) Gleis 2,5.0,81.0,0.06172839506172839,,,,
Nonnenhorn,Göppingen Gleis 4,Train Longue Distance Nuit,0.11035295371456544,75.70462044939134,75.59426749567677,1,125.11672756753451,47.5752,9.6126293,48.700094,9.6520653,Nonnenhorn,Göppingen Gleis 4,5.0,81.0,0.06172839506172839,,,,58040.0
Nonnenhorn,Plochingen Gleis 1,Train Longue Distance Nuit,0.11236850094459525,85.12953880351212,85.01717030256752,1,127.40192850861138,47.5752,9.6126293,48.7130825,9.4116941,Nonnenhorn,Plochingen Gleis 1,6.0,81.0,0.07407407407407407,,,,
Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,0.12193809944064961,93.44916233298383,93.32722423354318,1,138.2518134247728,47.5752,9.6126293,48.7851371,9.1833513,Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 11,1.0,81.0,0.012345679012345678,,,,612663.0
Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 12,Train Longue Distance,0.12193308958962445,93.44916233298383,93.32722924339421,1,138.24613332156966,47.5751637,9.6125754,48.785078,9.1834861,Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 12,2.0,81.0,0.024691358024691357,,,,612663.0
Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,0.12192555174457621,93.44916233298383,93.32723678123925,1,138.23758701199117,47.5752,9.6126293,48.7850424,9.1835849,Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 13,3.0,81.0,0.037037037037037035,,,,612663.0
Nürnberg Hbf,Altona,EuroNight,26.56876589329071,98.34736282177252,71.77859692848182,1,463.4356513743365,49.4457552,11.0821383,53.5519791,9.9343519,Nürnberg Hbf,Altona,46.0,380.0,0.12105263157894737,,,,250192.0
Nürnberg Hbf,"Amsterdam, Centraal",EuroNight,31.07805139333045,148.0258944700216,116.94784307669114,1,542.0905528227883,49.4457552,11.0821383,52.3789574,4.9006063,Nürnberg Hbf,"Amsterdam, Centraal",108.0,380.0,0.28421052631578947,,,,
Nürnberg Hbf,Dortmund Hbf,EuroNight,19.75736991554197,106.3410182842516,86.58364836870963,1,344.6253255807076,49.4457552,11.0821383,51.5178797,7.4587207,Nürnberg Hbf,Dortmund Hbf,27.0,380.0,0.07105263157894737,,,,588462.0
Nürnberg Hbf,Freilassing,EuroNight,12.994775682811458,95.35445920546866,82.3596835226572,1,226.66624250499663,49.4458253,11.0821383,47.8367638,12.9764786,Nürnberg Hbf,Freilassing,24.0,380.0,0.06315789473684211,,,,15909.0
Nürnberg Hbf,Hamburg Hbf,EuroNight,26.52525372318854,100.1888178338082,73.66356411061966,1,462.67667404829126,49.4457552,11.0821383,53.5527529,10.0079239,Nürnberg Hbf,Hamburg Hbf,46.0,380.0,0.12105263157894737,,,203396.0,1973896.0
Nürnberg Hbf,Kufstein Bahnhof,EuroNight,12.72469291016336,92.09365165184225,79.3689587416789,1,221.95522257392918,49.4457552,11.0821383,47.5830959,12.1655874,Nürnberg Hbf,Kufstein Bahnhof,107.0,380.0,0.28157894736842104,,,,
Nürnberg Hbf,München Hbf Gleis 10,EuroNight,8.555430015222713,92.64342723433109,84.08799721910837,1,149.23129278253467,49.4457552,11.0821383,48.1401586,11.5538976,Nürnberg Hbf,München Hbf Gleis 10,4.0,380.0,0.010526315789473684,,,,
Nürnberg Hbf,München Hbf Gleis 14,EuroNight,8.55944597394297,92.64342723433109,84.08398126038811,1,149.30134264683358,49.4457552,11.0821383,48.1400807,11.5575178,Nürnberg Hbf,München Hbf Gleis 14,43.0,380.0,0.11315789473684211,,,,
Nürnberg Hbf,München Hbf Gleis 15,EuroNight,8.558822644288087,92.64342723433109,84.084604590043,1,149.2904699858379,49.4457552,11.0821383,48.1401826,11.5575268,Nürnberg Hbf,München Hbf Gleis 15,1.0,380.0,0.002631578947368421,,,,
Nürnberg Hbf,Münster (Westf) Hauptbahnhof,EuroNight,21.20551050980776,114.49130084807172,93.28579033826395,1,369.8850603489928,49.4457552,11.0821383,51.9566277,7.6353295,Nürnberg Hbf,Münster (Westf) Hauptbahnhof,53.0,380.0,0.1394736842105263,,,290061.0,4738.0
Nürnberg Hbf,Ostbahnhof Gleis 6,EuroNight,8.686646246106072,92.64342723433109,83.956780988225,1,151.5200810414455,49.4457552,11.0821383,48.1274186,11.6053531,Nürnberg Hbf,Ostbahnhof Gleis 6,32.0,380.0,0.08421052631578947,,,,
Nürnberg Hbf,Ostbahnhof Gleis 8,EuroNight,8.687540154343168,92.64342723433109,83.95588707998792,1,151.53567337071632,49.4457552,11.0821383,48.1273047,11.6055327,Nürnberg Hbf,Ostbahnhof Gleis 8,53.0,380.0,0.1394736842105263,,,,
Nürnberg Hbf,Passau Hbf,EuroNight,11.355608731660714,79.83975061731614,68.48414188565543,1,198.07445895099798,49.4457552,11.0821383,48.5736385,13.450331,Nürnberg Hbf,Passau Hbf,2.0,380.0,0.005263157894736842,,,,50560.0
Nürnberg Hbf,Rosenheim,EuroNight,11.070647763271753,84.56105558504449,73.49040782177273,1,193.10392051756062,49.4457552,11.0821383,47.8499797,12.1192703,Nürnberg Hbf,Rosenheim,107.0,380.0,0.28157894736842104,,,,60167.0
"Oberkochen, Bahnhof",Bahnhof Überlingen,Train Longue Distance,2.105255020019809,86.41508424436721,84.3098292243474,1,132.6061363076221,48.7824026,10.10761,47.7689677,9.1630584,"Oberkochen, Bahnhof",Bahnhof Überlingen,1.0,515.0,0.001941747572815534,,,,
"Oberkochen, Bahnhof",Friedrichshafen Stadtbahnhof,Train Longue Distance,2.1281990584103827,80.21870271873803,78.09050366032764,1,134.05133902811684,48.7824026,10.10761,47.6532824,9.4735701,"Oberkochen, Bahnhof",Friedrichshafen Stadtbahnhof,1.0,515.0,0.001941747572815534,,,,58403.0
"Oberkochen, Bahnhof",Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,2.1085961916585036,83.10473122817474,80.99613503651624,1,132.81659055546132,48.7824026,10.10761,47.8156006,9.0531495,"Oberkochen, Bahnhof",Ludwigshafen(Bodensee) Bahnhof,1.0,515.0,0.001941747572815534,,,,
"Oberkochen, Bahnhof",Radolfzell Bahnhof,Train Longue Distance,2.2810736395703075,83.10473122817474,80.82365758860443,1,143.6806273349904,48.7824026,10.10761,47.735852,8.969157,"Oberkochen, Bahnhof",Radolfzell Bahnhof,1.0,515.0,0.001941747572815534,,,,31734.0
"Oberkochen, Bahnhof","Salem, Bahnhof",Train Longue Distance,2.044382090738782,73.24215134947005,71.19776925873127,1,128.77186260637328,48.7824026,10.10761,47.7577,9.2969523,"Oberkochen, Bahnhof","Salem, Bahnhof",1.0,515.0,0.001941747572815534,,,,
"Oberkochen, Bahnhof",Singen (Htw) Bahnhof,Train Longue Distance,2.338922198669077,91.65087945577606,89.31195725710698,1,147.32440152866445,48.7824026,10.10761,47.7596204,8.8421802,"Oberkochen, Bahnhof",Singen (Htw) Bahnhof,1.0,515.0,0.001941747572815534,,,,47621.0
"Oberkochen, Bahnhof",Sipplingen Bahnhof,Train Longue Distance,2.1090023958871775,83.10473122817474,80.99572883228757,1,132.84217661168918,48.7824026,10.10761,47.7955392,9.0956039,"Oberkochen, Bahnhof",Sipplingen Bahnhof,1.0,515.0,0.001941747572815534,,,,
"Oberkochen, Bahnhof",Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,2.103717149096311,86.41508424436721,84.3113670952709,1,132.50926865056127,48.7824026,10.10761,47.7369033,9.24856,"Oberkochen, Bahnhof",Uhldingen-Mühlhofen Bahnhof,1.0,515.0,0.001941747572815534,,,14285.0,
"Oberkochen, Bahnhof",Überlingen Bahnhof Therme,Train Longue Distance,2.1160051433351246,86.41508424436721,84.29907910103208,1,133.28326677595896,48.7824026,10.10761,47.7694386,9.1446878,"Oberkochen, Bahnhof",Überlingen Bahnhof Therme,1.0,515.0,0.001941747572815534,,,,21507.0
Oberstaufen,Augsburg Hbf,Train Longue Distance Nuit,0.09756743882535043,67.53796526524285,67.4403978264175,1,110.6206789403066,47.5538819,10.0253602,48.3650353,10.8854791,Oberstaufen,Augsburg Hbf,94.0,843.0,0.11150652431791222,,,,301105.0
Oberstaufen,Augsburg Messe,Train Longue Distance,0.09551503108670048,67.53796526524285,67.44245023415614,1,108.29368603934294,47.5538819,10.0253602,48.3387802,10.8861708,Oberstaufen,Augsburg Messe,9.0,843.0,0.010676156583629894,,,,301105.0
Oberstaufen,Augsburg Morellstraße,Train Longue Distance,0.09706749438817082,67.53796526524285,67.44089777085468,1,110.05384851266533,47.5538819,10.0253602,48.3550375,10.8931418,Oberstaufen,Augsburg Morellstraße,9.0,843.0,0.010676156583629894,,,,301105.0
Oberstaufen,Inningen,Train Longue Distance,0.09272336539462354,67.53796526524285,67.44524189984823,1,105.12853219345072,47.5538819,10.0253602,48.3116811,10.8691747,Oberstaufen,Inningen,19.0,843.0,0.022538552787663108,,,,
Oberstaufen,München Hbf Gleis 12,Train Longue Distance,0.11606948798817347,82.93420126350772,82.81813177551955,1,131.59805894350734,47.5538819,10.0253602,48.1399368,11.5574908,Oberstaufen,München Hbf Gleis 12,1.0,843.0,0.0011862396204033216,,,,
Oberstaufen,München Hbf Gleis 14,Train Longue Distance,0.11607789851828913,82.93420126350772,82.81812336498943,1,131.60759469193778,47.5538819,10.0253602,48.1400807,11.5575178,Oberstaufen,München Hbf Gleis 14,3.0,843.0,0.0035587188612099642,,,,
Oberstaufen,München Hbf Gleis 15,Train Longue Distance,0.11608327639285923,82.93420126350772,82.81811798711486,1,131.61369205539594,47.5538819,10.0253602,48.1401826,11.5575268,Oberstaufen,München Hbf Gleis 15,1.0,843.0,0.0011862396204033216,,,,
Oberstaufen,München Hbf Gleis 17,Train Longue Distance,0.11609299863440284,82.93420126350772,82.81810826487332,1,131.62471500499186,47.5538819,10.0253602,48.1403325,11.5575717,Oberstaufen,München Hbf Gleis 17,1.0,843.0,0.0011862396204033216,,,,
Oberstaufen,München Hbf Gleis 24,Train Longue Distance Nuit,0.11612332178269012,82.93420126350772,82.81807794172502,1,131.65909499171215,47.5538819,10.0253602,48.14086,11.5576615,Oberstaufen,München Hbf Gleis 24,7.0,843.0,0.00830367734282325,,,,
Oberstaufen,München Hbf Gleis 25,Train Longue Distance Nuit,0.11612899080637802,82.93420126350772,82.81807227270134,1,131.6655224562109,47.5538819,10.0253602,48.1409679,11.5576705,Oberstaufen,München Hbf Gleis 25,134.0,843.0,0.15895610913404506,,,,
Oberstaufen,"München, Hauptbahnhof (U, Tram)",Train Longue Distance Nuit,0.11639023224719229,82.93420126350772,82.81781103126052,1,131.96171456597764,47.5536272,10.0249829,48.1412496,11.5614075,Oberstaufen,"München, Hauptbahnhof (U, Tram)",1.0,843.0,0.0011862396204033216,,,,
Oberstaufen,Pasing,Train Longue Distance Nuit,0.1111148330088946,76.82420202595897,76.71308719295007,1,125.98053629126372,47.5536272,10.0249829,48.1494973,11.4610118,Oberstaufen,Pasing,1.0,843.0,0.0011862396204033216,,,,35728.0
Oberstaufen,Pasing Gleis 3,Train Longue Distance Nuit,0.11112521490450139,76.82420202595897,76.71307681105446,1,125.99230714796076,47.5538819,10.0253602,48.1496771,11.4616496,Oberstaufen,Pasing Gleis 3,163.0,843.0,0.1933570581257414,,,,35728.0
Oberstaufen,Pasing Gleis 4,Train Longue Distance Nuit,0.11113440950139199,76.82420202595897,76.71306761645758,1,126.00273186098865,47.5538819,10.0253602,48.149779,11.4617214,Oberstaufen,Pasing Gleis 4,2.0,843.0,0.002372479240806643,,,,35728.0
Oberstdorf,Ulm Hbf,Train Longue Distance Nuit,0.09882678827522455,,,0,112.04851278370128,47.4113971,10.2785324,48.3993531,9.9825824,Oberstdorf,Ulm Hbf,149.0,325.0,0.4584615384615385,,,,120451.0
Odesa Holovna,Chernivtsi,InterCity,,,,0,,,,,,Odesa Holovna,Chernivtsi,,,,,,,
Odesa Holovna,Dnipro Holovny,InterCity,,,,0,,,,,,Odesa Holovna,Dnipro Holovny,,,,,,,
Odesa Holovna,Kharkiv,InterCity,,,,0,,,,,,Odesa Holovna,Kharkiv,,,,,,,
Odesa Holovna,Kovel,InterCity,,,,0,,,,,,Odesa Holovna,Kovel,,,,,,,
Odesa Holovna,Kyiv Pasazhyrskyi,InterCity,,,,0,,,,,,Odesa Holovna,Kyiv Pasazhyrskyi,,,,,,,
Odesa Holovna,Lviv,InterCity,,,,0,,,,,,Odesa Holovna,Lviv,,,,,,,
Odesa Holovna,Przemyśl Gł.,InterCity,,,,0,,,,49.78366,22.77636,Odesa Holovna,Przemyśl Gł.,,,,,,,67013.0
Odesa Holovna,Uzhhorod,InterCity,,,,0,,,,,,Odesa Holovna,Uzhhorod,,,,,,,
Oradea,București Nord,InterCity,18.358500180161975,130.18687110355506,111.8283709233931,1,433.6380428042795,47.07012,21.93653,44.44677,26.07441,Oradea,București Nord,,,,,183105.0,,
Oradea,Constanța,InterCity,25.91932902159341,152.87203074984026,126.95270172824685,0,612.2290490739184,47.07012,21.93653,44.16877,28.63189,Oradea,Constanța,,,,,183105.0,,317832.0
Osijek,Split,InterCity,9.168997845049216,116.70208412240916,107.53308627735994,1,288.76914352006855,45.55269,18.68362,43.50489,16.44279,Osijek,Split,,,,,75535.0,,149830.0
Oslo S,Bergen,InterCity,0.2687139847522605,103.77385174357755,103.50513775882528,1,304.664381805284,59.9104,10.755,60.39026,5.33354,Oslo S,Bergen,,,,,1082575.0,1857062.0,294029.0
Oslo S,Stavanger,InterCity,0.26693940671877897,105.18581641536584,104.91887700864706,1,302.65238857004414,59.9104,10.755,58.96654,5.7324,Oslo S,Stavanger,,,,,1082575.0,,148682.0
Oslo S,Trondheim S,InterCity,0.3461878660165049,120.86969703296266,120.52350916694616,1,392.5032494518196,59.9104,10.755,63.43624,10.39914,Oslo S,Trondheim S,,,,,1082575.0,,216518.0
Ostbahnhof Gleis 6,Altona,EuroNight,9.75490330445137,147.75416112610137,137.99925782165,0,614.4433928225856,48.1274186,11.6053531,53.5519791,9.9343519,Ostbahnhof Gleis 6,Altona,8.0,145.0,0.05517241379310345,,,,250192.0
Ostbahnhof Gleis 6,"Amsterdam, Centraal",EuroNight,10.650145193662125,176.37470338052273,165.7245581868606,0,670.8330305909628,48.1274186,11.6053531,52.3789574,4.9006063,Ostbahnhof Gleis 6,"Amsterdam, Centraal",58.0,145.0,0.4,,,,
Ostbahnhof Gleis 6,Dortmund Hbf,EuroNight,7.621265257867875,99.27814073009989,91.65687547223202,1,480.0494619468301,48.1274186,11.6053531,51.5177175,7.4587657,Ostbahnhof Gleis 6,Dortmund Hbf,20.0,145.0,0.13793103448275862,,,,588462.0
Ostbahnhof Gleis 6,Freilassing,EuroNight,1.6994648105967658,75.93113557834293,74.23167076774617,1,107.04615838981897,48.1274186,11.6053531,47.8367638,12.9764786,Ostbahnhof Gleis 6,Freilassing,2.0,145.0,0.013793103448275862,,,,15909.0
Ostbahnhof Gleis 6,Hamburg Hbf,EuroNight,9.74097856241171,149.8003096114747,140.059331049063,0,613.5662989677319,48.1274186,11.6053531,53.5527529,10.0079239,Ostbahnhof Gleis 6,Hamburg Hbf,8.0,145.0,0.05517241379310345,,,203396.0,1973896.0
Ostbahnhof Gleis 6,Münster (Westf) Hauptbahnhof,EuroNight,8.11846183408972,105.99146281921077,97.87300098512105,1,511.36695855944316,48.1274186,11.6053531,51.9566277,7.6353295,Ostbahnhof Gleis 6,Münster (Westf) Hauptbahnhof,16.0,145.0,0.1103448275862069,,,290061.0,4738.0
Ostbahnhof Gleis 6,Nürnberg Hbf,EuroNight,2.405532806613989,92.64342723433109,90.2378944277171,1,151.5200810414455,48.1274186,11.6053531,49.4457552,11.0821383,Ostbahnhof Gleis 6,Nürnberg Hbf,100.0,145.0,0.6896551724137931,,,,
Ostbahnhof Gleis 7,Altona,EuroNight,9.75496682646667,147.75416112610137,137.9991942996347,0,614.4473939573362,48.1273886,11.605407,53.5519791,9.9343519,Ostbahnhof Gleis 7,Altona,3.0,10.0,0.3,,,,250192.0
Ostbahnhof Gleis 7,Hamburg Hbf,EuroNight,9.741041669575036,149.8003096114747,140.05926794189966,0,613.5702739717206,48.1273886,11.605407,53.5527529,10.0079239,Ostbahnhof Gleis 7,Hamburg Hbf,4.0,10.0,0.4,,,203396.0,1973896.0
Ostbahnhof Gleis 8,Freilassing,EuroNight,1.699203507014986,75.93113557834293,74.23193207132795,1,107.02969935846471,48.1273047,11.6055327,47.8367638,12.9764786,Ostbahnhof Gleis 8,Freilassing,30.0,80.0,0.375,,,,15909.0
