dep_name,arr_name,dep_city,arr_city,distance_km,is_long_distance
Gare de Écommoy,Gare de Mézidon - Canon,Gare de Écommoy,Gare de Mézidon - Canon,140.89213272097885,true
Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,135.21776801811055,true
Gare de Épernon,Gare de Champagné,Gare de Épernon,Gare de Champagné,118.91564892391554,true
Gare de Épernon,Gare de Connerré - Beillé,Gare de Épernon,Gare de Connerré - Beillé,106.23926039007435,true
Gare de Épernon,Gare de Le Mans,Gare de Épernon,Gare de Le Mans,129.30768988018804,true
Gare de Épernon,Gare de Montfort-le-Gesnois,Gare de Épernon,Gare de Montfort-le-Gesnois,113.26900628738174,true
Gare de Épernon,Gare de Saint-Mars-la-Brière,Gare de Épernon,Gare de Saint-Mars-la-Brière,116.51606953345465,true
Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,157.3342269229457,true
Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,149.00874742577764,true
Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,150.60618314561336,true
Gare de Étriché - Châteauneuf,Gare de Le Croisic,Gare de Étriché - Châteauneuf,Gare de Le Croisic,159.12511884407547,true
Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,153.9707133260253,true
Gare de Étriché - Châteauneuf,Gare de Pornichet,Gare de Étriché - Châteauneuf,Gare de Pornichet,147.99447226057828,true
Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,137.83869378063153,true
Gare de Étriché - Châteauneuf,Gare de Savenay,Gare de Étriché - Châteauneuf,Gare de Savenay,116.73047422524814,true
Gare de Évreux Normandie,Gare de Bayeux,Gare de Évreux Normandie,Gare de Bayeux,137.26494704218797,true
Gare de Évreux Normandie,Gare de Caen,Gare de Évreux Normandie,Gare de Caen,110.40817099289215,true
Gare de Évreux Normandie,Gare de Carentan,Gare de Évreux Normandie,Gare de Carentan,176.94797976635206,true
Gare de Évreux Normandie,Gare de Cherbourg,Gare de Évreux Normandie,Gare de Cherbourg,212.12747528954802,true
Gare de Évreux Normandie,Gare de Frénouville - Cagny,Gare de Évreux Normandie,Gare de Frénouville - Cagny,103.59421025988387,true
Gare de Évreux Normandie,Gare de Lison,Gare de Évreux Normandie,Gare de Lison,161.75003532705017,true
Gare de Évreux Normandie,Gare de Valognes,Gare de Évreux Normandie,Gare de Valognes,198.3253503192709,true
Gdynia Gł.,Praha hl.n.,Gdynia Gł.,Praha hl.n.,566.3324285438963,true
Gdynia Gł.,Zakopane,Gdynia Gł.,Zakopane,588.4871436483481,true
Geisingen Bahnhof,Blaubeuren,Geisingen Bahnhof,Blaubeuren,100.1039747812892,true
Geisingen Bahnhof,Blaustein,Geisingen Bahnhof,Blaustein,108.80430640143308,true
Geisingen Bahnhof,Herrlingen,Geisingen Bahnhof,Herrlingen,107.56274750453576,true
Geisingen Bahnhof,Ulm Hbf,Geisingen Bahnhof,Ulm Hbf,112.04560195666244,true
Geislingen (Steige) Gleis 2,Enzisweiler,Geislingen (Steige) Gleis 2,Enzisweiler,118.05185230399306,true
Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,112.61691784953173,true
Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,110.83532384147405,true
Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,115.40771167316488,true
Geislingen (Steige) Gleis 2,Langenargen Bahnhof,Geislingen (Steige) Gleis 2,Langenargen Bahnhof,115.51694795415392,true
Geislingen (Steige) Gleis 2,Lindau-Aeschach,Geislingen (Steige) Gleis 2,Lindau-Aeschach,118.43926263348206,true
Geislingen (Steige) Gleis 2,Lindau-Reutin,Geislingen (Steige) Gleis 2,Lindau-Reutin,119.0934008076147,true
Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,104.36400280709643,true
Geislingen (Steige) Gleis 2,Nonnenhorn,Geislingen (Steige) Gleis 2,Nonnenhorn,117.33069619796858,true
Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),117.43384466870233,true
Geltendorf,Hergatz,Geltendorf,Hergatz,103.75537461539375,true
Geltendorf,Lindau-Insel,Geltendorf,Lindau-Insel,119.0014700454264,true
Geltendorf,Lindau-Reutin,Geltendorf,Lindau-Reutin,117.14009269494763,true
Gerlenhofen,Fischen,Gerlenhofen,Fischen,101.12755813076683,true
Gerlenhofen,Langenwang (Schwab),Gerlenhofen,Langenwang (Schwab),103.33754852706869,true
Gerlenhofen,Oberstdorf,Gerlenhofen,Oberstdorf,106.11578358626726,true
Giengen (Brenz),Bahnhof Überlingen,Giengen (Brenz),Bahnhof Überlingen,123.6840474822574,true
Giengen (Brenz),Friedrichshafen Stadtbahnhof,Giengen (Brenz),Friedrichshafen Stadtbahnhof,121.51733425814723,true
Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,125.30393883019786,true
Giengen (Brenz),Radolfzell Bahnhof,Giengen (Brenz),Radolfzell Bahnhof,136.05270464967822,true
Giengen (Brenz),"Salem, Bahnhof",Giengen (Brenz),"Salem, Bahnhof",118.5516926923062,true
Giengen (Brenz),Singen (Htw) Bahnhof,Giengen (Brenz),Singen (Htw) Bahnhof,140.90013699765305,true
Giengen (Brenz),Sipplingen Bahnhof,Giengen (Brenz),Sipplingen Bahnhof,124.76161855107719,true
Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,122.55072870142088,true
Giengen (Brenz),Überlingen Bahnhof Therme,Giengen (Brenz),Überlingen Bahnhof Therme,124.52552489973387,true
Glasgow Central,London Euston,Glasgow Central,London Euston,552.6122013736833,true
Graz Hbf,Berlin Hbf,Graz Hbf,Berlin Hbf,623.7997096354479,true
Graz Hbf,Zürich HB,Graz Hbf,Zürich HB,520.1972565068972,true
Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,115.1920721307758,true
Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,127.84074918164298,true
Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,136.49404812283586,true
Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,108.4021865808863,true
Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,130.86268481631188,true
Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,100.2481059900553,true
Grenzach Bahnhof Bstg 2,"Salem, Bahnhof",Grenzach Bahnhof Bstg 2,"Salem, Bahnhof",124.78865260207841,true
Grenzach Bahnhof Bstg 2,Uhldingen-Mühlhofen Bahnhof,Grenzach Bahnhof Bstg 2,Uhldingen-Mühlhofen Bahnhof,120.83662068320409,true
Göppingen Gleis 6,Enzisweiler,Göppingen Gleis 6,Enzisweiler,126.2984699746807,true
Göppingen Gleis 6,Eriskirch Bahnhof,Göppingen Gleis 6,Eriskirch Bahnhof,119.49612795009143,true
Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,117.13774355670715,true
Göppingen Gleis 6,Kressbronn Bahnhof,Göppingen Gleis 6,Kressbronn Bahnhof,123.02747985462976,true
Göppingen Gleis 6,Langenargen Bahnhof,Göppingen Gleis 6,Langenargen Bahnhof,122.62329831508299,true
Göppingen Gleis 6,Lindau-Aeschach,Göppingen Gleis 6,Lindau-Aeschach,126.86062543968593,true
Göppingen Gleis 6,Lindau-Reutin,Göppingen Gleis 6,Lindau-Reutin,127.66082815815925,true
Göppingen Gleis 6,Meckenbeuren Bahnhof,Göppingen Gleis 6,Meckenbeuren Bahnhof,111.4159899924604,true
Göppingen Gleis 6,Nonnenhorn,Göppingen Gleis 6,Nonnenhorn,125.098056383036,true
Göppingen Gleis 6,Ravensburg Bahnhof,Göppingen Gleis 6,Ravensburg Bahnhof,101.8578691967619,true
Göppingen Gleis 6,Wasserburg (Bodensee),Göppingen Gleis 6,Wasserburg (Bodensee),125.44426337980954,true
Günzburg,München Hbf Gleis 11,Günzburg,München Hbf Gleis 11,101.04786813143393,true
Günzburg,München Hbf Gleis 12,Günzburg,München Hbf Gleis 12,101.04570707363615,true
Günzburg,München Hbf Gleis 13,Günzburg,München Hbf Gleis 13,101.04397209270923,true
Günzburg,München Hbf Gleis 14,Günzburg,München Hbf Gleis 14,101.04180789050875,true
Günzburg,München Hbf Gleis 15,Günzburg,München Hbf Gleis 15,101.03834776649728,true
Günzburg,München Hbf Gleis 16,Günzburg,München Hbf Gleis 16,101.03742349841963,true
Günzburg,München Hbf Gleis 17,Günzburg,München Hbf Gleis 17,101.03545145232675,true
Günzburg,München Hbf Gleis 18,Günzburg,München Hbf Gleis 18,101.03329308848978,true
Günzburg,München Hbf Gleis 19,Günzburg,München Hbf Gleis 19,101.02997226469066,true
Günzburg,München Hbf Gleis 20,Günzburg,München Hbf Gleis 20,101.02905699083988,true
Hamburg Altona,Innsbruck Hbf,Hamburg Altona,Innsbruck Hbf,706.926686833688,true
Hamburg Altona,Lörrach Autoreisezug Terminal,Hamburg Altona,Lörrach Autoreisezug Terminal,678.6569353186164,true
Hamburg Altona,München-Pasing,Hamburg Altona,München-Pasing,610.1691881060142,true
Hamburg Altona,Villach Hbf-Autoverladestelle,Hamburg Altona,Villach Hbf-Autoverladestelle,819.6695561665917,true
Hamburg Hbf,Augsburg Hbf,Hamburg Hbf,Augsburg Hbf,580.047201254215,true
Hamburg Hbf,Freilassing,Hamburg Hbf,Freilassing,668.9465493189682,true
Hamburg Hbf,Ingolstadt Hbf,Hamburg Hbf,Ingolstadt Hbf,543.8284369053247,true
Hamburg Hbf,Innsbruck Hbf,Hamburg Hbf,Innsbruck Hbf,706.2116110900812,true
Hamburg Hbf,Kufstein Bahnhof,Hamburg Hbf,Kufstein Bahnhof,680.9780268288359,true
Hamburg Hbf,München Hbf Gleis 10,Hamburg Hbf,München Hbf Gleis 10,611.5220830114138,true
Hamburg Hbf,München Hbf Gleis 14,Hamburg Hbf,München Hbf Gleis 14,611.5755978177431,true
Hamburg Hbf,Nürnberg Hbf,Hamburg Hbf,Nürnberg Hbf,462.67667404829126,true
Hamburg Hbf,Ostbahnhof Gleis 6,Hamburg Hbf,Ostbahnhof Gleis 6,613.5662989677319,true
Hamburg Hbf,Ostbahnhof Gleis 8,Hamburg Hbf,Ostbahnhof Gleis 8,613.5810707018337,true
Hamburg Hbf,Pasing Gleis 9,Hamburg Hbf,Pasing Gleis 9,609.3228297088086,true
Hamburg Hbf,Rosenheim,Hamburg Hbf,Rosenheim,651.2282266466182,true
Hamburg Hbf,Wien Hbf,Hamburg Hbf,Wien Hbf,745.0615789845033,true
Hamburg Hbf,Zürich HB,Hamburg Hbf,Zürich HB,694.2897259318105,true
Heidenheim (Brenz),Bahnhof Überlingen,Heidenheim (Brenz),Bahnhof Überlingen,125.24437145676221,true
Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,124.9335343788044,true
Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,126.176658083473,true
Heidenheim (Brenz),Radolfzell Bahnhof,Heidenheim (Brenz),Radolfzell Bahnhof,137.00828563448715,true
Heidenheim (Brenz),"Salem, Bahnhof",Heidenheim (Brenz),"Salem, Bahnhof",120.75252480555089,true
Heidenheim (Brenz),Singen (Htw) Bahnhof,Heidenheim (Brenz),Singen (Htw) Bahnhof,141.28988846110465,true
Heidenheim (Brenz),Sipplingen Bahnhof,Heidenheim (Brenz),Sipplingen Bahnhof,125.90956370976349,true
Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,124.62856766575216,true
Heidenheim (Brenz),Überlingen Bahnhof Therme,Heidenheim (Brenz),Überlingen Bahnhof Therme,126.00644433599791,true
Heimenkirch,Augsburg Hbf,Heimenkirch,Augsburg Hbf,109.79660708497514,true
Heimenkirch,Augsburg Messe,Heimenkirch,Augsburg Messe,107.68568694041059,true
Heimenkirch,Augsburg Morellstraße,Heimenkirch,Augsburg Morellstraße,109.35899469213435,true
Heimenkirch,Inningen,Heimenkirch,Inningen,104.63573836867037,true
Heimenkirch,München Hbf Gleis 12,Heimenkirch,München Hbf Gleis 12,135.90346887609866,true
Heimenkirch,München Hbf Gleis 14,Heimenkirch,München Hbf Gleis 14,135.9118313240102,true
Heimenkirch,München Hbf Gleis 15,Heimenkirch,München Hbf Gleis 15,135.91706847333336,true
Heimenkirch,München Hbf Gleis 17,Heimenkirch,München Hbf Gleis 17,135.9269181958988,true
Heimenkirch,München Hbf Gleis 24,Heimenkirch,München Hbf Gleis 24,135.95697216976959,true
Heimenkirch,München Hbf Gleis 25,Heimenkirch,München Hbf Gleis 25,135.96248765980758,true
Heimenkirch,Pasing Gleis 3,Heimenkirch,Pasing Gleis 3,129.9152574324411,true
Heimenkirch,Pasing Gleis 4,Heimenkirch,Pasing Gleis 4,129.92499675518295,true
Hel,Bohumín,Hel,Bohumín,524.6208669884766,true
Hel,Kraków Gł.,Hel,Kraków Gł.,511.2032428538644,true
Helsinki / Helsingfors,Kemijärvi,Helsinki / Helsingfors,Kemijärvi,,
Helsinki / Helsingfors,Kolari,Helsinki / Helsingfors,Kolari,,
Helsinki / Helsingfors,Rovaniemi,Helsinki / Helsingfors,Rovaniemi,,
Hergatz,Augsburg Hbf,Hergatz,Augsburg Hbf,112.15969627617795,true
Hergatz,Augsburg Messe,Hergatz,Augsburg Messe,110.15078578905617,true
Hergatz,Augsburg Morellstraße,Hergatz,Augsburg Morellstraße,111.77987161020887,true
Hergatz,Bobingen,Hergatz,Bobingen,102.07176866978351,true
Hergatz,Geltendorf,Hergatz,Geltendorf,103.75226942140868,true
Hergatz,Inningen,Hergatz,Inningen,107.16304172513037,true
Hergatz,München Hbf Gleis 12,Hergatz,München Hbf Gleis 12,140.18283488941591,true
Hergatz,München Hbf Gleis 14,Hergatz,München Hbf Gleis 14,140.19078298844056,true
Hergatz,München Hbf Gleis 15,Hergatz,München Hbf Gleis 15,140.19867201022333,true
Hergatz,München Hbf Gleis 17,Hergatz,München Hbf Gleis 17,140.20515064318772,true
Hergatz,München Hbf Gleis 19,Hergatz,München Hbf Gleis 19,140.2164419970629,true
Hergatz,München Hbf Gleis 24,Hergatz,München Hbf Gleis 24,140.236624050587,true
Hergatz,München Hbf Gleis 25,Hergatz,München Hbf Gleis 25,140.2388727895563,true
Hergatz,Pasing Gleis 3,Hergatz,Pasing Gleis 3,134.0768045819243,true
Hergatz,Pasing Gleis 4,Hergatz,Pasing Gleis 4,134.0837940583623,true
Herrlingen,Donaueschingen Bahnhof,Herrlingen,Donaueschingen Bahnhof,116.10056117368684,true
Herrlingen,Geisingen Bahnhof,Herrlingen,Geisingen Bahnhof,107.56100742284582,true
Herrlingen,Immendingen Bahnhof,Herrlingen,Immendingen Bahnhof,101.81279819031677,true
Herrlingen,Villingen Bahnhof/ZOB,Herrlingen,Villingen Bahnhof/ZOB,113.3528019384528,true
Herten (Baden) Bahnhof,Bahnhof Überlingen,Herten (Baden) Bahnhof,Bahnhof Überlingen,109.41653560058491,true
Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,121.98912127910677,true
Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,130.5697181036153,true
Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,102.73626530772944,true
Herten (Baden) Bahnhof,Markdorf Bahnhof,Herten (Baden) Bahnhof,Markdorf Bahnhof,124.99312997808833,true
Herten (Baden) Bahnhof,"Salem, Bahnhof",Herten (Baden) Bahnhof,"Salem, Bahnhof",118.97408650042973,true
Herten (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,Herten (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,115.0038565489112,true
Humenné,Bratislava hl.st.,Humenné,Bratislava hl.st.,363.16343357454554,true
Humenné,Praha hl.n.,Humenné,Praha hl.n.,553.8529281142767,true
Iași,București Nord,Iași,București Nord,323.841447701412,true
Iași,Cluj-Napoca,Iași,Cluj-Napoca,307.55640211776995,true
Iași,Timişoara Nord,Iași,Timişoara Nord,514.1004354388759,true
Immendingen Bahnhof,Blaustein,Immendingen Bahnhof,Blaustein,103.03673830767728,true
Immendingen Bahnhof,Herrlingen,Immendingen Bahnhof,Herrlingen,101.81279819031677,true
Immendingen Bahnhof,Ulm Hbf,Immendingen Bahnhof,Ulm Hbf,106.22817883850203,true
Immendingen Zimmern,Herrlingen,Immendingen Zimmern,Herrlingen,103.05314420034222,true
Immendingen Zimmern,Ulm Hbf,Immendingen Zimmern,Ulm Hbf,107.48155041552013,true
Immenstadt,Augsburg Hbf,Immenstadt,Augsburg Hbf,102.62676158132894,true
Immenstadt,Augsburg Messe,Immenstadt,Augsburg Messe,100.10878822780359,true
Immenstadt,Augsburg Morellstraße,Immenstadt,Augsburg Morellstraße,101.93100475821197,true
Immenstadt,München Hbf Gleis 12,Immenstadt,München Hbf Gleis 12,119.24909702649948,true
Immenstadt,München Hbf Gleis 14,Immenstadt,München Hbf Gleis 14,119.25934205278557,true
Immenstadt,München Hbf Gleis 15,Immenstadt,München Hbf Gleis 15,119.26596305438515,true
Immenstadt,München Hbf Gleis 17,Immenstadt,München Hbf Gleis 17,119.27768946176424,true
Immenstadt,München Hbf Gleis 24,Immenstadt,München Hbf Gleis 24,119.31468909465113,true
Immenstadt,München Hbf Gleis 25,Immenstadt,München Hbf Gleis 25,119.32167224821225,true
Immenstadt,"München, Hauptbahnhof (U, Tram)",Immenstadt,"München, Hauptbahnhof (U, Tram)",119.62014264357967,true
Immenstadt,Pasing,Immenstadt,Pasing,113.91167391714801,true
Immenstadt,Pasing Gleis 3,Immenstadt,Pasing Gleis 3,113.91825633508488,true
Immenstadt,Pasing Gleis 4,Immenstadt,Pasing Gleis 4,113.92909152897623,true
Ingolstadt Hbf,"Amsterdam, Centraal",Ingolstadt Hbf,"Amsterdam, Centraal",613.172662174997,true
Ingolstadt Hbf,Dortmund Hbf,Ingolstadt Hbf,Dortmund Hbf,418.82795156543006,true
Ingolstadt Hbf,Kufstein Bahnhof,Ingolstadt Hbf,Kufstein Bahnhof,139.99279809491645,true
Ingolstadt Hbf,Münster (Westf) Hauptbahnhof,Ingolstadt Hbf,Münster (Westf) Hauptbahnhof,447.4545254647289,true
Ingolstadt Hbf,Nersingen,Ingolstadt Hbf,Nersingen,103.18853322832182,true
Ingolstadt Hbf,Neu-Ulm,Ingolstadt Hbf,Neu-Ulm,112.36087371589998,true
Ingolstadt Hbf,Rosenheim,Ingolstadt Hbf,Rosenheim,111.53794109075359,true
Ingolstadt Hbf,Ulm Hbf,Ingolstadt Hbf,Ulm Hbf,113.71563330712783,true
Inningen,Heimenkirch,Inningen,Heimenkirch,104.62104689320547,true
Inningen,Hergatz,Inningen,Hergatz,107.15919523617276,true
Inningen,Lindau-Insel,Inningen,Lindau-Insel,122.91471756078042,true
Inningen,Lindau-Reutin,Inningen,Lindau-Reutin,121.24445320008127,true
Inningen,Oberstaufen,Inningen,Oberstaufen,105.1160412368082,true
Inningen,Röthenbach (Allgäu),Inningen,Röthenbach (Allgäu),102.72351669552951,true
Innsbruck Hbf,Amsterdam Centraal,Innsbruck Hbf,Amsterdam Centraal,734.988320977054,true
Innsbruck Hbf,Düsseldorf Hbf,Innsbruck Hbf,Düsseldorf Hbf,552.5777240085893,true
Innsbruck Hbf,Hamburg Altona,Innsbruck Hbf,Hamburg Altona,706.926686833688,true
Innsbruck Hbf,Hamburg Hbf,Innsbruck Hbf,Hamburg Hbf,706.2116110900812,true
Innsbruck Hbf,Malmö C,Innsbruck Hbf,Malmö C,934.5751189636397,true
Inverness / Inbhir Nis,London Euston,Inverness / Inbhir Nis,London Euston,,
Ivano-Frankivsk,Cherkasy,Ivano-Frankivsk,Cherkasy,,
Ivano-Frankivsk,Chernihiv,Ivano-Frankivsk,Chernihiv,,
Ivano-Frankivsk,Kharkiv,Ivano-Frankivsk,Kharkiv,,
Ivano-Frankivsk,Kryvyi Rih,Ivano-Frankivsk,Kryvyi Rih,,
Ivano-Frankivsk,Kyiv Pasazhyrskyi,Ivano-Frankivsk,Kyiv Pasazhyrskyi,,
Kamianets-Podilskyi,Kyiv Pasazhyrskyi,Kamianets-Podilskyi,Kyiv Pasazhyrskyi,,
Karlsruhe Hauptbahnhof,Augsburg Hbf,Karlsruhe Hauptbahnhof,Augsburg Hbf,195.29929396704543,true
Karlsruhe Hauptbahnhof,München Hbf Gleis 14,Karlsruhe Hauptbahnhof,München Hbf Gleis 14,250.8542793514989,true
Karlsruhe Hauptbahnhof,Paris Gare de l'Est,Karlsruhe Hauptbahnhof,Paris Gare de l'Est,441.32587528698446,true
Karlsruhe Hauptbahnhof,Ulm Hauptbahnhof,Karlsruhe Hauptbahnhof,Ulm Hauptbahnhof,133.55648809313462,true
Kars,Ankara,Kars,Ankara,873.3727363721098,true
Kaufering,Lindau-Insel,Kaufering,Lindau-Insel,106.04977036235533,true
Kaufering,Lindau-Reutin,Kaufering,Lindau-Reutin,104.19947327573303,true
Kemijärvi,Helsinki / Helsingfors,Kemijärvi,Helsinki / Helsingfors,,
Kempten (Allgäu) Hbf,München Hbf Gleis 12,Kempten (Allgäu) Hbf,München Hbf Gleis 12,103.92245718604359,true
Kempten (Allgäu) Hbf,München Hbf Gleis 14,Kempten (Allgäu) Hbf,München Hbf Gleis 14,103.93146169730733,true
Kempten (Allgäu) Hbf,München Hbf Gleis 15,Kempten (Allgäu) Hbf,München Hbf Gleis 15,103.93716897275641,true
Kempten (Allgäu) Hbf,München Hbf Gleis 17,Kempten (Allgäu) Hbf,München Hbf Gleis 17,103.94766279920984,true
