train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
BDŽ 9646:3,BDŽ 9646,3.0,Todorovo,20:13,20:13,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:,BDŽ 9646,,Kitanchevo,20:20,20:20,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:4,BDŽ 9646,4.0,Isperih,20:28,20:30,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:,BDŽ 9646,,Bogdantsi,20:44,20:44,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:,BDŽ 9646,,Harsovo,20:52,20:52,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:5,BDŽ 9646,5.0,Samuil,21:00,21:20,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:6,BDŽ 9646,6.0,Razgrad,21:40,21:41,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:7,BDŽ 9646,7.0,Senovo,21:57,21:58,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:8,BDŽ 9646,8.0,Vetovo,22:11,22:12,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:9,BDŽ 9646,9.0,Yastrebovo,22:23,22:24,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:10,BDŽ 9646,10.0,Ruse Razpredelitel,22:44,22:58,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:,BDŽ 9646,,Ruse Tovarna,23:02,23:02,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:11,BDŽ 9646,11.0,Ruse,23:06,23:11,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:12,BDŽ 9646,12.0,Ivanovo,23:33,23:34,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:13,BDŽ 9646,13.0,Dve Mogili,23:50,23:51,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:14,BDŽ 9646,14.0,Borovo,00:05,00:07,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:15,BDŽ 9646,15.0,Byala,00:25,00:26,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:16,BDŽ 9646,16.0,Polski Trambesh,00:39,00:40,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:17,BDŽ 9646,17.0,Petko Karavelovo,00:48,00:53,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:18,BDŽ 9646,18.0,Gorna Oryahovitsa,01:15,01:43,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:19,BDŽ 9646,19.0,Zverino,04:28,04:29,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:20,BDŽ 9646,20.0,Lakatnik,04:49,04:50,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:21,BDŽ 9646,21.0,Svoge,05:07,05:08,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:22,BDŽ 9646,22.0,Kurilo,05:28,05:29,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:23,BDŽ 9646,23.0,Sofia Sever,05:41,05:42,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9646:99,BDŽ 9646,99.0,Sofia,05:46,,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:0,BDŽ 9647,0.0,Sofia,,20:10,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:1,BDŽ 9647,1.0,Sofia Sever,20:15,20:16,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:2,BDŽ 9647,,Kumarica,20:24,20:24,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:3,BDŽ 9647,3.0,Kurilo,20:27,20:28,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:4,BDŽ 9647,,Romcha,20:34,20:34,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:5,BDŽ 9647,,Vlado Trickov,20:37,20:37,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:6,BDŽ 9647,,Lukovo,20:41,20:41,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:7,BDŽ 9647,4.0,Rebrovo,20:44,20:45,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:8,BDŽ 9647,,Tompsan,20:50,20:50,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:9,BDŽ 9647,5.0,Svoge,20:57,20:58,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:10,BDŽ 9647,,Gelen,21:03,21:03,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:11,BDŽ 9647,,Cerovo,21:08,21:08,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:12,BDŽ 9647,,Bov,21:12,21:13,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:13,BDŽ 9647,6.0,Lakatnik,21:21,21:22,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:14,BDŽ 9647,7.0,Zverino,21:41,21:42,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:15,BDŽ 9647,8.0,Mezdra,21:58,21:59,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:16,BDŽ 9647,16.0,Roman,22:12,22:13,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:17,BDŽ 9647,17.0,Cherven Bryag,22:32,22:33,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:18,BDŽ 9647,9.0,Telish,22:46,22:47,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:19,BDŽ 9647,10.0,Dolni Dabnik,22:59,23:00,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:20,BDŽ 9647,11.0,Pleven,23:13,23:14,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:21,BDŽ 9647,12.0,Levski,23:41,23:42,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:22,BDŽ 9647,13.0,Pavlikeni,23:55,23:56,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:23,BDŽ 9647,14.0,Gorna Oryahovitsa,00:19,00:29,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:24,BDŽ 9647,15.0,Petko Karavelovo,00:51,00:52,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:25,BDŽ 9647,16.0,Polski Trambesh,01:00,01:01,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:26,BDŽ 9647,16.0,Bjala,01:14,01:15,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:27,BDŽ 9647,18.0,Borovo,01:33,01:34,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:28,BDŽ 9647,19.0,Samuil,04:16,04:40,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:29,BDŽ 9647,,Bogdanci,04:56,04:56,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:30,BDŽ 9647,20.0,Isperih,05:09,05:10,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:31,BDŽ 9647,21.0,Todorovo,05:24,05:24,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:32,BDŽ 9647,,Bezimenna,05:32,05:32,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:33,BDŽ 9647,,Rujno,05:41,05:41,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:34,BDŽ 9647,22.0,Dulovo,05:54,06:00,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:35,BDŽ 9647,,Mezhden,06:09,06:09,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:36,BDŽ 9647,23.0,Alfatar,06:36,06:36,0.0,0.0,,,,,,,,,,,,,,,,,,
BDŽ 9647:99,BDŽ 9647,99.0,Silistra,07:20,,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EC 458:0,ČD EC 458,0.0,Praha hl.n.,,18:28,,,,,,,,,,,,,,,,,,,,
ČD EC 458:1,ČD EC 458,1.0,Ústí nad Labem hl.n.,,19:41,,,,,,,,,,,,,,,,,,,,
ČD EC 458:2,ČD EC 458,2.0,Dresden Hbf,,21:10,,,,,,,,,,,,,,,,,,,,
ČD EC 458:3,ČD EC 458,3.0,Riesa,,21:49,,,,,,,,,,,,,,,,,,,,
ČD EC 458:4,ČD EC 458,4.0,Freiburg (Breisgau) Hbf,04:04,,,,,,,,,,,,,,,,,,,,,
ČD EC 458:5,ČD EC 458,5.0,Basel SBB,07:20,21:49,,,,,,,,,,,,,,,,,,,,
ČD EC 458:99,ČD EC 458,99.0,Zürich HB,08:30,,,,,,,,,,,,,,,,,,,,,
ČD EN 40459:0,ČD EN 40459,0.0,Zürich HB,,19:59,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:1,ČD EN 40459,1.0,Basel SBB,20:53,21:13,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:2,ČD EN 40459,2.0,Basel Bad Bf,21:19,21:22,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:3,ČD EN 40459,3.0,Freiburg (Breisgau) Hbf,21:56,21:58,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:4,ČD EN 40459,4.0,Offenburg,22:29,22:31,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:5,ČD EN 40459,5.0,Karlsruhe Hbf,23:05,23:07,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:6,ČD EN 40459,6.0,Mannheim Hbf,23:40,23:42,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:7,ČD EN 40459,7.0,Frankfurt (Main) Süd,00:23,00:27,1.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:8,ČD EN 40459,8.0,Leipzig Hbf,04:48,05:45,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:9,ČD EN 40459,9.0,Riesa,06:20,06:23,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:10,ČD EN 40459,10.0,Dresden-Neustadt,06:59,07:01,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:11,ČD EN 40459,11.0,Dresden Hbf,07:06,07:08,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:12,ČD EN 40459,12.0,Bad Schandau,07:32,07:34,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:13,ČD EN 40459,13.0,Děčín hl.n.,07:51,07:57,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:14,ČD EN 40459,14.0,Ústí nad Labem hl.n.,08:11,08:13,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:15,ČD EN 40459,15.0,Praha-Holešovice,09:13,09:13,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40459:99,ČD EN 40459,99.0,Praha hl.n.,09:23,,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:0,ČD EN 40476,0.0,Budapest-Nyugati,,19:30,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:1,ČD EN 40476,1.0,Vac,19:56,19:57,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:2,ČD EN 40476,2.0,Štúrovo,20:33,20:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:3,ČD EN 40476,3.0,Nové Zámky,21:01,21:03,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:4,ČD EN 40476,4.0,Bratislava hl.st.,21:55,21:58,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:5,ČD EN 40476,5.0,Kúty,22:47,22:49,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:6,ČD EN 40476,6.0,Břeclav,23:04,23:57,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:7,ČD EN 40476,7.0,Brno hl.n.,00:26,00:29,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:8,ČD EN 40476,8.0,Pardubice hl.n.,01:58,02:00,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:9,ČD EN 40476,9.0,Praha hl.n.,03:01,03:08,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:10,ČD EN 40476,10.0,Praha-Holešovice,03:16,03:19,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:11,ČD EN 40476,11.0,Ústí nad Labem hl.n.,04:18,04:20,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:12,ČD EN 40476,12.0,Děčín hl.n.,04:35,05:07,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:13,ČD EN 40476,13.0,Bad Schandau,05:24,05:26,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:14,ČD EN 40476,14.0,Dresden Hbf,05:50,05:53,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:15,ČD EN 40476,15.0,Dresden-Neustadt,05:58,06:06,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:16,ČD EN 40476,16.0,Berlin Südkreuz,08:05,08:09,0.0,1.0,,,,,,,,,,,,,,,,,,
ČD EN 40476:99,ČD EN 40476,99.0,Berlin Hbf,08:14,,0.0,0.0,,,,,,,,,,,,,,,,,,
ČD EN 40457:0,ČD EN 40457,0.0,Praha hl.n.,,22:03,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:1,ČD EN 40457,1.0,Pardubice hl.n.,,23:05,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:2,ČD EN 40457,2.0,Brno hl.n.,,00:48,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:3,ČD EN 40457,3.0,Břeclav,01:18,04:55,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:4,ČD EN 40457,4.0,Bratislava hl.st.,06:02,,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:5,ČD EN 40457,5.0,Nové Zámky,06:57,,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:6,ČD EN 40457,6.0,Vac,07:59,,,,,,,,,,,,,,,,,,,,,
ČD EN 40457:99,ČD EN 40457,99.0,Budapest Nyugati,08:29,,,,,,,,,,,,,,,,,,,,,
CFR IC 472:0,CFR IC 472,0.0,București Nord,,18:25,,,,,,,,,,,,,,,,,,,,
CFR IC 472:1,CFR IC 472,1.0,Ploiești Vest,,19:02,,,,,,,,,,,,,,,,,,,,
CFR IC 472:2,CFR IC 472,2.0,Brașov,,21:03,,,,,,,,,,,,,,,,,,,,
CFR IC 472:3,CFR IC 472,3.0,Sibiu,,23:43,,,,,,,,,,,,,,,,,,,,
CFR IC 472:4,CFR IC 472,4.0,Arad,04:38,,,,,,,,,,,,,,,,,,,,,
CFR IC 472:5,CFR IC 472,5.0,Curtici,04:59,05:34,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
CFR IC 472:6,CFR IC 472,6.0,Szolnok,07:26,,,,,,,,,,,,,,,,,,,,,
CFR IC 472:99,CFR IC 472,99.0,Budapest Keleti,08:50,,,,,,,,,,,,,,,,,,,,,
CFR IC 473:0,CFR IC 473,0.0,Budapest-Keleti,,19:10,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:1,CFR IC 473,1.0,Szolnok,20:31,20:32,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:2,CFR IC 473,2.0,Mezőtúr,20:59,21:00,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
CFR IC 473:3,CFR IC 473,3.0,Gyoma,21:10,21:11,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:4,CFR IC 473,4.0,Csárdaszállás,21:18,21:19,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:5,CFR IC 473,5.0,Mezőberény,21:23,21:25,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:6,CFR IC 473,6.0,Murony,21:30,21:31,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:7,CFR IC 473,7.0,Békéscsaba,21:39,21:44,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:8,CFR IC 473,8.0,Kétegyháza,21:59,22:00,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:9,CFR IC 473,9.0,Lőkösháza,22:13,22:45,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:10,CFR IC 473,10.0,Curtici,23:55,00:30,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:11,CFR IC 473,11.0,Arad,00:41,00:43,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:12,CFR IC 473,12.0,Sebeș Alba,04:22,04:23,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:13,CFR IC 473,13.0,Sibiu,05:47,05:52,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:14,CFR IC 473,14.0,Făgăraș,07:18,07:20,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:15,CFR IC 473,15.0,Codlea,08:26,08:27,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:16,CFR IC 473,16.0,Brașov,08:48,09:08,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:17,CFR IC 473,17.0,Predeal,09:42,09:43,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:18,CFR IC 473,18.0,Azuga,09:52,09:53,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:19,CFR IC 473,19.0,Bușteni,09:58,09:59,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:20,CFR IC 473,20.0,Sinaia,10:07,10:08,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:21,CFR IC 473,21.0,Câmpina,10:33,10:34,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:22,CFR IC 473,22.0,Ploiești Vest,10:55,10:57,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR IC 473:99,CFR IC 473,99.0,București Nord,11:35,,0.0,0.0,,,,,,,,,,,,,,,,,,
CFR R 4116:0,CFR R 4116,0.0,Sighetu Marmației,,15:52,,,,,,,,,,,,,,,,,,,,
CFR R 4116:1,CFR R 4116,1.0,Vișeu de Jos,,18:05,,,,,,,,,,,,,,,,,,,,
CFR R 4116:2,CFR R 4116,2.0,Beclean pe Somes,,21:47,,,,,,,,,,,,,,,,,,,,
CFR R 4116:3,CFR R 4116,3.0,Gheorgheni,,01:07,,,,,,,,,,,,,,,,,,,,
CFR R 4116:4,CFR R 4116,4.0,Câmpina,05:54,,,,,,,,,,,,,,,,,,,,,
CFR R 4116:5,CFR R 4116,5.0,Ploiești Vest,06:23,,,,,,,,,,,,,,,,,,,,,
CFR R 4116:99,CFR R 4116,99.0,București Nord,07:04,,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:0,CFR 1641/R 4112,0.0,București Nord,,21:01,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:1,CFR 1641/R 4112,1.0,Ploiești Vest,,21:41,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:2,CFR 1641/R 4112,2.0,Câmpina,,22:07,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:3,CFR 1641/R 4112,3.0,Brașov,,23:47,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:4,CFR 1641/R 4112,4.0,Miercurea Ciuc,,01:18,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:5,CFR 1641/R 4112,5.0,Beclean pe Somes,05:34,,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:6,CFR 1641/R 4112,6.0,Vișeu de Jos,07:57,,,,,,,,,,,,,,,,,,,,,
CFR 1641/R 4112:99,CFR 1641/R 4112,99.0,Sighetu Marmației,10:00,,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:0,CFR R-E 4007/1642,0.0,Bistrița Nord,,21:25,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:1,CFR R-E 4007/1642,1.0,Sărățel,21:41,22:01,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:2,CFR R-E 4007/1642,2.0,Gheorgheni,02:52,02:54,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:3,CFR R-E 4007/1642,3.0,Brașov,03:24,,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:4,CFR R-E 4007/1642,4.0,Câmpina,05:14,,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:5,CFR R-E 4007/1642,5.0,Ploiești Vest,05:41,,,,,,,,,,,,,,,,,,,,,
CFR R-E 4007/1642:99,CFR R-E 4007/1642,99.0,București Nord,06:20,,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:0,CFR 1641/R-E 4008,0.0,București Nord,,21:03,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:1,CFR 1641/R-E 4008,1.0,Ploiești Vest,21:44,21:45,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:2,CFR 1641/R-E 4008,2.0,Brașov,22:37,23:58,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:3,CFR 1641/R-E 4008,3.0,Gheorgheni,00:27,00:34,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:4,CFR 1641/R-E 4008,4.0,Sărățel,05:24,05:34,,,,,,,,,,,,,,,,,,,,
CFR 1641/R-E 4008:99,CFR 1641/R-E 4008,99.0,Bistrița Nord,05:57,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (CN):0,CFR 1641 (CN),0.0,București Nord,,21:03,,,,,,,,,,,,,,,,,,,,
CFR 1641 (CN):1,CFR 1641 (CN),1.0,Ploiești Vest,,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (CN):2,CFR 1641 (CN),2.0,Brașov,,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (CN):3,CFR 1641 (CN),3.0,Sighișoara,,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (CN):99,CFR 1641 (CN),99.0,Cluj-Napoca,07:02,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):0,CFR 1642 (CN),0.0,Cluj-Napoca,,20:03,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):1,CFR 1642 (CN),1.0,Sighișoara,,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):2,CFR 1642 (CN),2.0,Brașov,03:24,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):3,CFR 1642 (CN),3.0,Câmpina,05:14,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):4,CFR 1642 (CN),4.0,Ploiești Vest,05:41,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (CN):99,CFR 1642 (CN),99.0,București Nord,06:20,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):0,CFR 1641 (SM),0.0,București Nord,,21:01,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):1,CFR 1641 (SM),1.0,Ploiești Vest,,21:41,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):2,CFR 1641 (SM),2.0,Câmpina,,22:07,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):3,CFR 1641 (SM),3.0,Brașov,,23:47,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):4,CFR 1641 (SM),4.0,Miercurea Ciuc,,01:18,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):5,CFR 1641 (SM),5.0,Beclean pe Somes,05:54,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):6,CFR 1641 (SM),6.0,Baia Mare,09:23,,,,,,,,,,,,,,,,,,,,,
CFR 1641 (SM):99,CFR 1641 (SM),99.0,Satu Mare,10:39,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):0,CFR 1642 (SM),0.0,Satu Mare,,16:20,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):1,CFR 1642 (SM),1.0,Baia Mare,,17:50,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):2,CFR 1642 (SM),2.0,Beclean pe Somes,,21:20,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):3,CFR 1642 (SM),3.0,Miercurea Ciuc,,01:56,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):4,CFR 1642 (SM),4.0,Brașov,03:24,03:36,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):5,CFR 1642 (SM),5.0,Câmpina,05:14,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):6,CFR 1642 (SM),6.0,Ploiești Vest,05:41,,,,,,,,,,,,,,,,,,,,,
CFR 1642 (SM):99,CFR 1642 (SM),99.0,București Nord,06:20,,,,,,,,,,,,,,,,,,,,,
CFR 1653:0,CFR 1653,0.0,București Nord,,22:35,,,,,,,,,,,,,,,,,,,,
CFR 1653:1,CFR 1653,1.0,Ploiești Sud,,23:17,,,,,,,,,,,,,,,,,,,,
CFR 1653:2,CFR 1653,2.0,Suceava,04:51,,,,,,,,,,,,,,,,,,,,,
CFR 1653:3,CFR 1653,3.0,Câmpulung Moldovenesc,06:30,,,,,,,,,,,,,,,,,,,,,
CFR 1653:4,CFR 1653,4.0,Vatra Dornei,07:30,,,,,,,,,,,,,,,,,,,,,
CFR 1653:99,CFR 1653,99.0,Vatra Dornei Băi,07:34,,,,,,,,,,,,,,,,,,,,,
CFR 1654:0,CFR 1654,0.0,Vatra Dornei Băi,,20:28,,,,,,,,,,,,,,,,,,,,
CFR 1654:1,CFR 1654,1.0,Vatra Dornei,,20:32,,,,,,,,,,,,,,,,,,,,
CFR 1654:2,CFR 1654,2.0,Câmpulung Moldovenesc,,21:31,,,,,,,,,,,,,,,,,,,,
CFR 1654:3,CFR 1654,3.0,Suceava,,23:18,,,,,,,,,,,,,,,,,,,,
CFR 1654:4,CFR 1654,4.0,Ploiești Sud,05:14,,,,,,,,,,,,,,,,,,,,,
CFR 1654:99,CFR 1654,99.0,București Nord,05:56,,,,,,,,,,,,,,,,,,,,,
CFR 1667:0,CFR 1667,0.0,București Nord,,22:50,,,,,,,,,,,,,,,,,,,,
CFR 1667:1,CFR 1667,1.0,Ploiești Sud,,23:29,,,,,,,,,,,,,,,,,,,,
CFR 1667:2,CFR 1667,2.0,Buzău,,00:55,,,,,,,,,,,,,,,,,,,,
CFR 1667:99,CFR 1667,99.0,Iași,05:26,,,,,,,,,,,,,,,,,,,,,
CFR 1668:0,CFR 1668,0.0,Iași,,22:45,,,,,,,,,,,,,,,,,,,,
CFR 1668:1,CFR 1668,1.0,Vaslui,,23:51,,,,,,,,,,,,,,,,,,,,
CFR 1668:2,CFR 1668,2.0,Bârlad,,00:43,,,,,,,,,,,,,,,,,,,,
CFR 1668:99,CFR 1668,99.0,București Nord,05:28,,,,,,,,,,,,,,,,,,,,,
CFR 78/1743:0,CFR 78/1743,0.0,București Nord,,21:00,,,,,,,,,,,,,,,,,,,,
CFR 78/1743:1,CFR 78/1743,1.0,Craiova,,00:38,,,,,,,,,,,,,,,,,,,,
